HOLDDATE,LGCYINVESTORID,Delta
2011-06-30,4950170,3.047759611366825e-05
2011-09-30,4950170,3.881213316083329e-05
2011-12-31,4950170,6.306370339769209e-05
2012-03-31,4950170,4.338634269730844e-05
2012-06-30,4950170,4.7323802373353205e-05
2012-09-30,4950170,6.414127662847549e-05
2012-12-31,4950170,5.4879146269421e-05
2013-03-31,4950170,3.428659853129478e-05
2013-06-30,4950170,2.2054910046603087e-05
2013-09-30,4950170,1.5609735203110152e-05
2013-12-31,4950170,1.9056546598028065e-05
2014-03-31,4950170,1.9146674904090435e-05
2014-06-30,4950170,1.1752318702978967e-05
2014-09-30,4950170,1.0209746598460537e-05
2014-12-31,4950170,8.26004654781174e-06
2015-03-31,4950170,5.210361321843171e-06
2015-06-30,4950170,4.9297350259966316e-06
2015-09-30,4950170,6.146843819077048e-06
2015-12-31,4950170,7.767596826504149e-06
2016-03-31,4950170,7.83444006636473e-06
2016-06-30,4950170,8.917709282602382e-06
2016-09-30,4950170,6.941834854913356e-06
2016-12-31,4950170,6.8883014145889615e-06
2017-03-31,4950170,6.239211034578235e-06
2017-06-30,4950170,7.158981098627783e-06
2017-09-30,4950170,6.753189887247425e-06
2017-12-31,4950170,8.208480995200804e-06
2018-03-31,4950170,9.146371468810107e-06
2018-06-30,4950170,7.705666666505757e-06
2018-09-30,4950170,8.010821496391841e-06
2018-12-31,4950170,1.0720230185429383e-05
2019-03-31,4950170,1.1153254061587884e-05
2019-06-30,4950170,1.1306014160963173e-05
2019-09-30,4950170,1.2551299867614168e-05
2019-12-31,4950170,1.1731702390125956e-05
2020-03-31,4950170,1.473643016298614e-05
2020-06-30,4950170,1.3026185570843836e-05
2010-06-30,4962258,0.0
2010-09-30,4962258,0.0
2010-12-31,4962258,0.0
2011-03-31,4962258,0.0
2011-06-30,4962258,0.0
2011-09-30,4962258,0.0
2011-12-31,4962258,0.0
2012-03-31,4962258,0.0
2012-06-30,4962258,0.0
2012-09-30,4962258,0.0
2012-12-31,4962258,0.0
2013-03-31,4962258,0.0
2013-06-30,4962258,0.0
2013-09-30,4962258,0.0
2013-12-31,4962258,0.0
2014-03-31,4962258,0.0
2014-06-30,4962258,0.0
2014-09-30,4962258,0.0
2014-12-31,4962258,0.0
2015-03-31,4962258,0.0
2015-06-30,4962258,0.0
2015-09-30,4962258,0.0
2015-12-31,4962258,0.0
2016-03-31,4962258,0.0
2016-06-30,4962258,0.0
2016-09-30,4962258,0.0
2016-12-31,4962258,0.0
2017-03-31,4962258,0.0
2017-06-30,4962258,0.0
2017-09-30,4962258,0.0
2017-12-31,4962258,0.0
2018-03-31,4962258,0.0
2018-06-30,4962258,0.0
2018-09-30,4962258,0.0
2018-12-31,4962258,0.0
2019-03-31,4962258,0.0
2019-06-30,4962258,0.0
2019-09-30,4962258,0.0
2019-12-31,4962258,0.01773919163108865
2020-03-31,4962258,0.037303347778610864
2020-06-30,4962258,0.011647472340485687
2010-06-30,5050280,0.0006094989996965099
2010-09-30,5050280,0.001151228897700117
2010-12-31,5050280,0.00047588571196888516
2011-03-31,5050280,0.0003620279690310437
2011-06-30,5050280,0.0004038080928286571
2011-09-30,5050280,0.0009876205135242405
2011-12-31,5050280,0.0006984316899268276
2012-03-31,5050280,0.0005794012579610588
2012-06-30,5050280,0.0004710721771969835
2012-09-30,5050280,0.0003779038016676866
2012-12-31,5050280,0.0005360053317098976
2013-03-31,5050280,0.0003857087894304935
2013-06-30,5050280,0.000172463353257179
2013-09-30,5050280,0.00024260828355202865
2013-12-31,5050280,0.00013201329307620458
2014-03-31,5050280,0.00016510603076477738
2014-06-30,5050280,0.00010488444417372022
2014-09-30,5050280,0.00012798351185500366
2014-12-31,5050280,0.00010132507923655892
2015-03-31,5050280,0.00010660730558364448
2015-06-30,5050280,0.00026935410578480867
2015-09-30,5050280,0.000199872336744703
2015-12-31,5050280,0.0001839711245634009
2016-03-31,5050280,0.00023358994288168321
2016-06-30,5050280,0.00036493185501259407
2016-09-30,5050280,9.31924613981343e-05
2016-12-31,5050280,0.0002234195914676596
2017-03-31,5050280,0.0003290114350032471
2017-06-30,5050280,0.00011671518574705476
2017-09-30,5050280,0.00029655317572126313
2017-12-31,5050280,0.0003920864484554228
2018-03-31,5050280,0.00032387742668867515
2018-06-30,5050280,0.00027187192210528837
2018-09-30,5050280,0.0002308921552257763
2018-12-31,5050280,0.00048403524049110393
2019-03-31,5050280,0.0004968844745344002
2019-06-30,5050280,0.00042580231871666566
2019-09-30,5050280,0.00036570396348467886
2019-12-31,5050280,0.00038991912926200314
2020-03-31,5050280,0.0006069745671412787
2020-06-30,5050280,0.0007814273191658946
2010-06-30,5200477,0.0
2010-09-30,5200477,0.0
2010-12-31,5200477,0.0
2011-03-31,5200477,0.0
2011-06-30,5200477,0.0
2011-09-30,5200477,0.0
2011-12-31,5200477,0.0
2012-03-31,5200477,0.0
2012-06-30,5200477,0.0
2012-09-30,5200477,0.0
2012-12-31,5200477,0.0
2013-03-31,5200477,0.0
2013-06-30,5200477,0.0
2013-09-30,5200477,0.0
2013-12-31,5200477,0.0
2014-03-31,5200477,0.0
2014-06-30,5200477,0.0
2014-09-30,5200477,0.0
2014-12-31,5200477,0.0
2015-03-31,5200477,0.0
2015-06-30,5200477,0.0
2015-09-30,5200477,0.0
2015-12-31,5200477,0.0
2016-03-31,5200477,0.0
2016-06-30,5200477,0.0
2016-09-30,5200477,0.0
2016-12-31,5200477,0.0
2017-03-31,5200477,0.0
2017-06-30,5200477,0.0
2017-09-30,5200477,0.0
2017-12-31,5200477,0.0
2018-03-31,5200477,0.0
2018-06-30,5200477,0.0
2018-09-30,5200477,0.0
2018-12-31,5200477,0.0005254973077973532
2019-03-31,5200477,0.00011085444045278632
2019-06-30,5200477,0.0004428340255886317
2019-09-30,5200477,0.040904037087272985
2019-12-31,5200477,0.3716101065808644
2020-03-31,5200477,0.0
2020-06-30,5200477,0.0
2010-06-30,5205742,0.0
2010-09-30,5205742,0.0
2010-12-31,5205742,0.0024161957104630125
2011-03-31,5205742,0.0017505855800497767
2011-06-30,5205742,0.0004688491058832345
2011-09-30,5205742,0.007013585499044805
2011-12-31,5205742,0.0022505959583811763
2012-03-31,5205742,0.0015006571103856675
2012-06-30,5205742,0.0013471281067608547
2012-09-30,5205742,0.036741493888111404
2012-12-31,5205742,0.005128165228496779
2013-03-31,5205742,0.011318565363338631
2013-06-30,5205742,0.0069173747480330535
2013-09-30,5205742,0.0006592476350723527
2013-12-31,5205742,0.0006395038016540933
2014-03-31,5205742,0.000771410561748075
2014-06-30,5205742,0.000215845778008194
2014-09-30,5205742,0.00035796681054699826
2014-12-31,5205742,0.0007521016647849515
2015-03-31,5205742,0.0007540718020206847
2015-06-30,5205742,0.0006887566974860639
2015-09-30,5205742,0.000603666193885763
2015-12-31,5205742,0.0006596474809106532
2016-03-31,5205742,0.003543479190541947
2016-06-30,5205742,0.0009994872688106069
2016-09-30,5205742,0.00033949335549378454
2016-12-31,5205742,0.002240698652423383
2017-03-31,5205742,0.0011187695679872158
2017-06-30,5205742,0.0005099162749564644
2017-09-30,5205742,0.00030508885015260474
2017-12-31,5205742,0.0006675658955731298
2018-03-31,5205742,0.0004707401260388993
2018-06-30,5205742,0.00042948742586000887
2018-09-30,5205742,0.0002052133660083191
2018-12-31,5205742,0.0012676497445720893
2019-03-31,5205742,0.0005932593104295053
2019-06-30,5205742,0.0003321105663490288
2019-09-30,5205742,0.0009019260309131373
2019-12-31,5205742,0.0006738860370940731
2020-03-31,5205742,0.0009261431744002637
2020-06-30,5205742,0.0132051579939049
2010-06-30,5206490,0.05390501071725573
2010-09-30,5206490,0.02323022954009124
2010-12-31,5206490,0.006245295875021494
2011-03-31,5206490,0.003969744011321102
2011-06-30,5206490,0.008076514598757994
2011-09-30,5206490,0.0027188561380452033
2011-12-31,5206490,0.005749994087840302
2012-03-31,5206490,0.0019637763267655764
2012-06-30,5206490,0.004384963685578253
2012-09-30,5206490,0.004048081091200866
2012-12-31,5206490,0.0019159253216396305
2013-03-31,5206490,0.0026172062323727967
2013-06-30,5206490,0.0009812530535212335
2013-09-30,5206490,0.00044376497550586833
2013-12-31,5206490,0.0002804930345220225
2014-03-31,5206490,0.00019683324017023918
2014-06-30,5206490,0.00011492519027916963
2014-09-30,5206490,0.00011620899354063176
2014-12-31,5206490,8.942190322235991e-05
2015-03-31,5206490,0.0001873918870411465
2015-06-30,5206490,8.133806883192021e-05
2015-09-30,5206490,0.00016695326754168942
2015-12-31,5206490,0.00013521760729388586
2016-03-31,5206490,0.00021262372780906863
2016-06-30,5206490,0.00015256439499936197
2016-09-30,5206490,0.00016047381933471946
2016-12-31,5206490,0.00011396720457267815
2017-03-31,5206490,6.330256735650411e-05
2017-06-30,5206490,3.880913229079254e-05
2017-09-30,5206490,3.1972052497263e-05
2017-12-31,5206490,0.0001461663276509133
2018-03-31,5206490,0.00010345352151654965
2018-06-30,5206490,0.0006376337557132528
2018-09-30,5206490,8.660946303430313e-05
2018-12-31,5206490,6.831855726929289e-05
2019-03-31,5206490,8.255001140751603e-05
2019-06-30,5206490,5.435225161304152e-05
2019-09-30,5206490,0.0002441595676489664
2019-12-31,5206490,0.002080716823605552
2020-03-31,5206490,0.002896126731825432
2020-06-30,5206490,0.0
2010-06-30,5206923,0.0005512094306877171
2010-09-30,5206923,0.0009405926044023453
2010-12-31,5206923,0.0006334105733136495
2011-03-31,5206923,0.0005274880583025477
2011-06-30,5206923,0.0004794898938938541
2011-09-30,5206923,0.0006672895192843095
2011-12-31,5206923,0.0006620026012808021
2012-03-31,5206923,0.0007054952558329096
2012-06-30,5206923,0.0005061714062152355
2012-09-30,5206923,0.0001829009431382774
2012-12-31,5206923,0.0007085804530661054
2013-03-31,5206923,0.00033043911270784433
2013-06-30,5206923,0.0002811905000265868
2013-09-30,5206923,0.00035434448056593636
2013-12-31,5206923,0.0009236342123980158
2014-03-31,5206923,0.00018980614637049541
2014-06-30,5206923,0.0008249472856885279
2014-09-30,5206923,0.0022360109305917283
2014-12-31,5206923,0.0009424562568639953
2015-03-31,5206923,0.0002334507365174044
2015-06-30,5206923,0.0006038852091810454
2015-09-30,5206923,0.00022630846056073442
2015-12-31,5206923,0.000275848506942392
2016-03-31,5206923,0.0005800641157446356
2016-06-30,5206923,0.0007182202085422567
2016-09-30,5206923,0.0004653461094525407
2016-12-31,5206923,0.0005118015875961804
2017-03-31,5206923,0.000296189755719441
2017-06-30,5206923,0.0005217895674292955
2017-09-30,5206923,0.0003635253067640233
2017-12-31,5206923,0.00027386296586748846
2018-03-31,5206923,0.00011057068300610933
2018-06-30,5206923,0.0001806450454974365
2018-09-30,5206923,0.00010559316005507278
2018-12-31,5206923,0.0003362969637270154
2019-03-31,5206923,0.0013121922945012454
2019-06-30,5206923,0.0006387856109336289
2019-09-30,5206923,0.0014284177797774778
2019-12-31,5206923,0.00023314733641965053
2020-03-31,5206923,0.0004994252121381695
2020-06-30,5206923,0.00017756947819871102
2010-06-30,5275446,0.0
2010-09-30,5275446,0.0
2010-12-31,5275446,0.0
2011-03-31,5275446,0.0
2011-06-30,5275446,0.0
2011-09-30,5275446,0.0
2011-12-31,5275446,0.0
2012-03-31,5275446,0.0
2012-06-30,5275446,0.0
2012-09-30,5275446,0.0
2012-12-31,5275446,0.0
2013-03-31,5275446,0.0
2013-06-30,5275446,0.0
2013-09-30,5275446,0.0
2013-12-31,5275446,0.002589080901525566
2014-03-31,5275446,0.00027326323638171817
2014-06-30,5275446,0.0015715764838779758
2014-09-30,5275446,0.0006634017887634159
2014-12-31,5275446,0.001549232479689398
2015-03-31,5275446,0.0006882705950812022
2015-06-30,5275446,0.0012534038151126544
2015-09-30,5275446,0.0010151782219821632
2015-12-31,5275446,0.001163753676776031
2016-03-31,5275446,0.0004293416380063658
2016-06-30,5275446,0.0002016341943497055
2016-09-30,5275446,0.0002582184021991604
2016-12-31,5275446,0.00042290794149067436
2017-03-31,5275446,0.00019174036778347344
2017-06-30,5275446,5.9896837895255556e-05
2017-09-30,5275446,0.0003981127814927437
2017-12-31,5275446,0.00019386199129773935
2018-03-31,5275446,0.00022612912207497308
2018-06-30,5275446,0.0012220460354157073
2018-09-30,5275446,0.0012701362362946868
2018-12-31,5275446,0.0001105044683267884
2019-03-31,5275446,9.157848195511328e-05
2019-06-30,5275446,5.0591920368698027e-05
2019-09-30,5275446,5.5088102049844275e-05
2019-12-31,5275446,0.0005449699217771562
2020-03-31,5275446,0.00027513870143668014
2020-06-30,5275446,6.432431411369515e-05
2010-06-30,5308615,0.0
2010-09-30,5308615,0.0
2010-12-31,5308615,0.0
2011-03-31,5308615,0.0
2011-06-30,5308615,0.0
2011-09-30,5308615,0.0
2011-12-31,5308615,0.0
2012-03-31,5308615,0.0
2012-06-30,5308615,0.0
2012-09-30,5308615,0.0
2012-12-31,5308615,0.0
2013-03-31,5308615,0.0
2013-06-30,5308615,0.0
2013-09-30,5308615,0.0
2013-12-31,5308615,0.0
2014-03-31,5308615,0.0
2014-06-30,5308615,0.0
2014-09-30,5308615,0.0
2014-12-31,5308615,0.0
2015-03-31,5308615,0.0
2015-06-30,5308615,0.0
2015-09-30,5308615,0.0
2015-12-31,5308615,0.0
2016-03-31,5308615,0.0
2016-06-30,5308615,0.0
2016-09-30,5308615,0.0
2016-12-31,5308615,0.0
2017-03-31,5308615,0.0
2017-06-30,5308615,0.0
2017-09-30,5308615,0.0
2017-12-31,5308615,0.0
2018-03-31,5308615,1.8632630723131833
2018-06-30,5308615,1.8632630723131833
2018-09-30,5308615,1.7016672964998287
2018-12-31,5308615,0.4351437684416963
2019-03-31,5308615,0.26125903968463776
2019-06-30,5308615,0.3788346622907173
2019-09-30,5308615,0.7636392228757245
2019-12-31,5308615,4.0134406679248104e-05
2020-03-31,5308615,4.0134406679248104e-05
2020-06-30,5308615,0.0
2010-06-30,5480445,0.0
2010-09-30,5480445,0.0
2010-12-31,5480445,0.0
2011-03-31,5480445,0.0
2011-06-30,5480445,0.0
2011-09-30,5480445,0.0
2011-12-31,5480445,0.0
2012-03-31,5480445,0.0
2012-06-30,5480445,8.806212359187388e-05
2012-09-30,5480445,3.8733511525422934e-05
2012-12-31,5480445,1.742750459408422e-05
2013-03-31,5480445,2.486416598182847e-05
2013-06-30,5480445,4.189429117985985e-05
2013-09-30,5480445,5.773652747687838e-05
2013-12-31,5480445,2.971331909301745e-05
2014-03-31,5480445,3.330528520517761e-05
2014-06-30,5480445,3.321738710639689e-05
2014-09-30,5480445,2.907925202745064e-05
2014-12-31,5480445,2.3708206886952083e-05
2015-03-31,5480445,1.988822942832119e-05
2015-06-30,5480445,1.346602687662234e-05
2015-09-30,5480445,1.822874611955117e-05
2015-12-31,5480445,2.022295897347311e-05
2016-03-31,5480445,1.572397346872792e-05
2016-06-30,5480445,8.935360020154918e-06
2016-09-30,5480445,2.24320307121125e-06
2016-12-31,5480445,2.4390611964544564e-06
2017-03-31,5480445,2.5551615234618494e-06
2017-06-30,5480445,2.8763702561817934e-06
2017-09-30,5480445,2.6875491731143453e-06
2017-12-31,5480445,2.546564863044965e-06
2018-03-31,5480445,3.0957609722161966e-06
2018-06-30,5480445,3.1951243868294027e-06
2018-09-30,5480445,3.184580519738875e-06
2018-12-31,5480445,5.215255913209832e-06
2019-03-31,5480445,1.1614809421017512e-06
2019-06-30,5480445,1.3876597883577415e-06
2019-09-30,5480445,2.9161407135876805e-06
2019-12-31,5480445,7.975103997802193e-07
2020-03-31,5480445,1.237322010791587e-06
2020-06-30,5480445,1.3106692697581451e-06
2010-06-30,5505145,0.0
2010-09-30,5505145,3.6081456350185562e-06
2010-12-31,5505145,4.800280787605693e-08
2011-03-31,5505145,3.5553514934767785e-08
2011-06-30,5505145,4.029696408180064e-08
2011-09-30,5505145,1.2747128687432456e-07
2011-12-31,5505145,2.6102546969438932e-08
2012-03-31,5505145,9.765917643689363e-08
2012-06-30,5505145,4.471027088400513e-08
2012-09-30,5505145,1.310354754524717e-07
2012-12-31,5505145,8.470676382936845e-08
2013-03-31,5505145,7.845675879352862e-08
2013-06-30,5505145,4.8915351409538585e-08
2013-09-30,5505145,3.3920222645130025e-08
2013-12-31,5505145,2.7270418058502342e-08
2014-03-31,5505145,1.9105081381934806e-08
2014-06-30,5505145,8.998475005721503e-08
2014-09-30,5505145,1.90059655274612e-08
2014-12-31,5505145,1.8141268041825444e-08
2015-03-31,5505145,3.0555825851058385e-08
2015-06-30,5505145,1.079408217556792e-08
2015-09-30,5505145,3.445562441276285e-08
2015-12-31,5505145,3.3568146361025116e-08
2016-03-31,5505145,2.4608333809356013e-08
2016-06-30,5505145,3.3490529332519874e-08
2016-09-30,5505145,3.0316495170345764e-08
2016-12-31,5505145,2.8643241813984674e-08
2017-03-31,5505145,2.5018532023103092e-08
2017-06-30,5505145,1.4548905010966734e-08
2017-09-30,5505145,3.286820174469144e-08
2017-12-31,5505145,1.5937160700886952e-08
2018-03-31,5505145,2.5487235437147005e-08
2018-06-30,5505145,3.3167690271564484e-08
2018-09-30,5505145,3.1809703346080734e-08
2018-12-31,5505145,6.125255262602879e-08
2019-03-31,5505145,2.158865109954537e-08
2019-06-30,5505145,1.956056303225998e-08
2019-09-30,5505145,1.962263806004171e-08
2019-12-31,5505145,3.2130448511951565e-08
2020-03-31,5505145,1.1200825598956203e-07
2020-06-30,5505145,6.291359382191815e-08
2010-06-30,5520904,0.0
2010-09-30,5520904,0.0
2010-12-31,5520904,0.0
2011-03-31,5520904,0.0
2011-06-30,5520904,0.0
2011-09-30,5520904,0.0
2011-12-31,5520904,0.0
2012-03-31,5520904,0.0
2012-06-30,5520904,0.0
2012-09-30,5520904,0.0
2012-12-31,5520904,0.0
2013-03-31,5520904,0.0
2013-06-30,5520904,0.0
2013-09-30,5520904,0.0
2013-12-31,5520904,0.0
2014-03-31,5520904,0.0
2014-06-30,5520904,0.0
2014-09-30,5520904,0.040051673421820734
2014-12-31,5520904,0.008554572638603233
2015-03-31,5520904,0.0005742277461560492
2015-06-30,5520904,9.312075665176093e-05
2015-09-30,5520904,6.19600458136286e-05
2015-12-31,5520904,0.0002251153230660402
2016-03-31,5520904,0.0001540496893930203
2016-06-30,5520904,4.917125085500631e-05
2016-09-30,5520904,0.00016603971174099108
2016-12-31,5520904,0.0008372961822851753
2017-03-31,5520904,0.003340267657137356
2017-06-30,5520904,0.002242824777237233
2017-09-30,5520904,0.003594681209966123
2017-12-31,5520904,0.002214021500546339
2018-03-31,5520904,1.1065950733458618e-05
2018-06-30,5520904,8.241735082243282e-06
2018-09-30,5520904,4.6601007874293573e-05
2018-12-31,5520904,9.55452382756597e-06
2019-03-31,5520904,1.6185616153872707e-05
2019-06-30,5520904,5.585593765646164e-05
2019-09-30,5520904,6.658050135277404e-05
2019-12-31,5520904,0.0002709736199436532
2020-03-31,5520904,0.004225763156291021
2020-06-30,5520904,0.002468259696335822
2010-06-30,5529187,0.0
2010-09-30,5529187,0.0
2010-12-31,5529187,0.0
2011-03-31,5529187,0.0
2011-06-30,5529187,0.0
